X0 X0.1 X1 X0.2 X0.3 X0.4 X0.5 X0.6 cfr id
1 5 2 8 4 6 3 0 0.23593322277884 23559
0 4 6 7 3 8 3 0 0.247800192606519 23566
6 2 3 5 3 4 2 0 0.213101918797474 23587
2 5 5 7 8 6 3 0 0.217482974639279 23603
1 8 5 7 1 9 0 0 0.220074263575953 23605
0 4 3 8 4 7 2 0 0.207080217503244 23629
1 3 9 10 2 4 3 0 0.224368215276627 23631
1 1 3 10 2 9 5 1 0.215376017559902 23663
0 2 2 4 7 7 2 0 0.241910919174552 23672
1 5 3 6 7 5 3 0 0.242442698296509 23674
4 4 4 3 4 9 7 0 0.212585892662173 23679
1 4 3 3 3 6 4 0 0.210625423988677 2368
2 1 3 5 12 6 3 0 0.201048194168834 23696
1 5 4 5 6 7 2 1 0.24755524682696 23739
2 3 2 3 2 10 3 0 0.247754971429822 2376
1 3 2 8 9 10 2 0 0.229758410225622 23793
1 1 4 4 7 3 4 0 0.230421424613451 23819
1 4 8 6 1 7 3 0 0.209730118172593 23846
1 2 4 5 5 5 3 0 0.205913219973445 23865
1 7 2 8 2 9 5 1 0.235116246886901 23924
2 3 3 9 5 7 6 0 0.200511337487842 2393
6 5 4 6 4 8 6 0 0.245442752118106 23968
0 1 5 5 4 6 3 0 0.213558127958095 23979
3 2 3 12 4 8 6 1 0.248850663559278 23983
5 3 5 5 4 9 3 0 0.237331779440865 2401
1 3 4 6 5 7 6 0 0.211100274394266 24049
2 0 4 5 6 9 3 0 0.213561177620431 24060
1 5 1 6 7 11 4 0 0.242830861866241 24068
3 2 2 6 4 7 7 1 0.226191910824855 24108
1 6 3 4 5 11 4 0 0.245708081018529 24127
1 4 2 7 3 10 3 0 0.212816251610639 24137
3 2 4 9 6 8 6 0 0.22782917667937 24138
1 1 6 5 5 5 5 0 0.230122623231728 24146
2 1 4 4 3 6 6 0 0.236978292444837 24175
1 3 4 6 10 6 6 1 0.200767597413505 24178
3 3 6 3 4 5 7 0 0.225943487271434 24181
2 2 4 7 5 6 4 0 0.241895139517146 24198
0 3 4 4 7 6 5 1 0.236140758232796 24202
4 1 3 2 4 8 2 0 0.20629170734901 24205
4 4 5 3 5 6 5 0 0.238763347364147 24246
3 4 10 7 5 6 5 0 0.246324402510072 24260
3 6 8 8 5 8 2 1 0.221335390920285 24274
2 4 8 4 7 5 4 0 0.222432570403907 24289
4 3 3 4 6 5 2 0 0.231121373851784 24303
2 3 4 6 3 11 2 1 0.218103848781902 24342
1 2 4 6 4 9 5 0 0.232032454496948 24352
2 3 6 4 4 4 6 0 0.209204470334225 24371
2 2 2 6 5 5 3 1 0.236608359022648 24380
3 3 5 7 1 4 10 0 0.220360782157513 24391
1 5 2 5 4 6 4 0 0.221249539614655 244
1 2 5 5 6 7 2 0 0.224395374147571 24408
4 2 7 5 5 8 6 0 0.226040784007637 24481
2 2 5 6 6 8 3 0 0.214445915611577 24502
2 5 3 4 5 11 3 1 0.220118408036069 2451
3 3 4 4 5 5 5 0 0.202970422044746 24539
1 4 2 4 4 9 7 0 0.234019437574898 24559
4 6 5 8 3 8 2 0 0.236032935747062 24598
2 7 4 7 3 9 4 0 0.219017926897504 24601
2 3 7 5 5 5 6 0 0.207323523491505 24640
2 2 6 6 6 8 6 0 0.218081165998592 24647
2 5 7 8 4 6 4 0 0.207214063513675 24658
2 4 4 8 8 4 4 0 0.243434234708548 24669
2 2 4 4 5 9 4 0 0.241134182547103 2468
0 3 7 4 2 7 3 0 0.24607094048406 24686
2 3 6 4 3 7 6 0 0.223964536457788 24735
0 3 6 6 5 3 6 0 0.241424452277715 24740
1 0 4 4 4 5 4 0 0.211357701165252 24757
1 6 1 11 4 8 6 0 0.225077927389066 24814
2 2 7 7 3 9 4 0 0.21791781685024 24816
1 6 2 8 5 6 5 0 0.239978790702298 24845
0 4 3 3 4 8 5 0 0.228437286798726 24849
4 3 6 6 3 7 3 0 0.207873842233676 24857
2 5 5 2 6 5 4 0 0.221433335801703 24859
3 3 6 7 7 3 4 0 0.202397537318757 24860
2 1 2 5 5 14 7 0 0.241156455842429 24863
2 6 3 1 0 6 6 0 0.202506704148254 24868
2 5 7 5 6 5 3 0 0.226636450842489 24890
2 4 6 6 7 9 3 0 0.235314677498536 24891
2 4 6 5 3 7 5 0 0.200981861024047 24902
3 4 0 7 5 6 3 0 0.235176434722962 24910
4 4 1 4 1 11 4 1 0.224514868535334 24914
2 3 5 2 8 9 5 0 0.200848492557998 24919
1 5 5 3 6 5 2 0 0.2160582031589 24923
3 5 4 6 4 2 7 0 0.223267969346489 24931
0 5 4 6 8 6 6 0 0.208826553620747 24949
1 3 1 7 5 4 8 0 0.224360147604602 25026
3 1 7 3 4 4 6 0 0.216638717098977 25086
2 4 6 6 6 8 4 0 0.219561671299743 25163
3 3 2 8 6 5 4 0 0.215182703133905 25166
0 4 5 6 4 9 3 0 0.216854590381263 2520
0 6 1 5 2 8 7 0 0.216771705506835 25222
3 3 4 5 2 6 2 0 0.242154787087929 25253
3 2 5 7 4 4 2 1 0.211183064311626 25254
4 2 6 4 10 8 5 0 0.245691880836966 25306
2 5 3 1 5 8 5 0 0.225316732688225 25331
1 0 3 7 4 5 6 0 0.248388638795586 25339
3 1 4 7 6 6 7 0 0.243398849290679 25343
2 4 3 7 4 8 6 0 0.241327285216539 25375
0 4 8 2 7 9 4 0 0.227746805906645 25402
2 5 6 4 11 7 3 0 0.249796206722385 25415
2 2 4 2 1 9 4 1 0.206120883492986 25430
1 3 4 5 5 5 8 0 0.216118818646646 25468
2 3 8 6 4 8 6 0 0.246397647747654 25469
2 3 7 4 5 4 3 0 0.226631470079883 25482
1 3 1 7 4 8 6 0 0.210261123153032 25496
3 1 10 12 4 8 4 0 0.247788603475783 25518
1 9 5 6 3 7 3 0 0.231709358360968 25528
1 5 6 2 6 4 6 0 0.207450699975016 25547
2 2 8 9 4 9 3 0 0.207597576716216 25562
1 3 6 4 6 7 2 0 0.211951567494543 25589
1 5 3 4 8 9 5 0 0.2428292726574 25604
1 4 6 4 6 7 3 1 0.231086450803559 25627
0 1 4 4 6 10 4 0 0.235194879386108 25629
3 2 5 8 7 5 4 0 0.216503765172092 2563
3 6 4 5 10 13 2 0 0.203747501023463 25662
1 3 6 7 4 9 1 0 0.216766368367826 2569
2 3 4 7 6 7 3 0 0.216858168400358 25738
1 2 4 8 10 4 4 1 0.215189208727679 25819
0 1 6 8 2 3 5 1 0.209604358687648 2583
2 1 10 6 3 6 5 0 0.219152668907191 25838
1 4 3 6 2 17 2 0 0.234823361813324 25844
0 2 8 4 7 5 3 0 0.23030633503804 25884
4 4 3 4 5 8 4 0 0.21790305619943 25892
1 1 3 6 7 7 2 0 0.247712497800239 25921
5 6 3 3 5 8 3 0 0.222137942764675 25922
0 6 4 6 6 7 5 0 0.24613504409208 25928
2 2 5 12 3 9 5 0 0.234557790347026 25971
2 6 5 4 3 6 4 0 0.226288708174252 26010
1 3 5 6 6 10 7 0 0.232288771212916 26021
1 1 6 8 4 4 3 0 0.208339510773658 26030
2 4 0 5 7 12 3 0 0.238563893607352 26062
4 4 4 7 7 4 6 0 0.228945884670247 26071
2 5 1 4 2 8 5 0 0.248539019981399 26079
5 2 2 6 4 4 3 1 0.241168175337953 26107
2 4 5 6 5 7 2 0 0.235739305272 26112
1 1 8 8 6 7 6 0 0.242052644092473 26134
2 8 8 3 4 4 3 1 0.200325318431715 26161
0 1 4 4 2 5 4 0 0.203448880359065 26166
2 4 4 3 8 3 4 0 0.208968609853764 26200
3 1 4 5 3 8 3 0 0.231406604879885 2624
1 8 2 3 5 5 4 0 0.227618524656282 26249
3 5 2 5 4 4 6 0 0.209933793725213 26254
2 2 5 5 5 7 5 0 0.232552796235541 26264
2 2 4 6 3 5 7 0 0.225649171404075 26293
0 3 6 9 9 7 4 0 0.246915748913307 26297
1 6 6 9 7 2 3 0 0.202614552614978 26334
2 4 4 3 3 7 5 0 0.213603822080768 26344
7 3 6 3 6 6 3 0 0.237204445461975 26354
1 4 7 5 3 3 6 0 0.21271465375612 26359
0 4 4 8 5 6 6 0 0.246842166842544 26368
0 4 3 11 4 7 5 1 0.242681860201992 26375
2 8 4 10 6 7 2 0 0.230259583052248 26458
1 6 6 6 3 7 2 0 0.220213014245383 26463
2 3 5 1 8 10 2 0 0.2355251136265 26480
2 3 4 4 4 7 3 0 0.223722854396328 26499
2 1 2 7 8 4 3 0 0.240076121006859 26501
3 5 0 5 5 5 4 0 0.241637304637698 26536
4 4 4 3 5 1 5 0 0.216494277282618 26543
3 4 6 9 6 6 7 0 0.239614068652736 26576
2 3 5 3 4 8 5 1 0.244811634568032 26581
1 3 6 7 5 7 1 0 0.222143103095004 26589
2 5 4 4 6 6 2 0 0.200894323713146 26602
2 2 8 4 6 10 7 0 0.242465175301186 26604
4 3 5 5 4 4 4 0 0.204738943628036 26610
2 6 3 3 5 6 3 0 0.239267651014961 26649
0 1 8 3 5 7 4 0 0.200690380993183 26681
0 1 9 4 3 6 4 0 0.20231554430502 26690
1 1 6 5 4 8 3 0 0.214194186264649 26694
3 3 1 10 1 7 1 0 0.219017563853413 26697
3 6 6 7 3 5 4 0 0.239068745617988 26731
4 3 4 8 5 9 0 0 0.230547140873387 26755
1 0 3 4 3 8 6 0 0.225099990077433 26798
1 4 6 1 2 8 7 0 0.214986491942545 268
2 3 6 4 4 6 9 0 0.223763697661343 26800
1 6 6 10 4 6 3 0 0.212261217893683 26805
2 4 4 3 7 3 1 0 0.20575607890205 26838
1 5 5 4 7 5 5 0 0.223740736444597 26881
2 5 3 7 4 6 3 0 0.214166917721741 26885
2 4 3 5 5 6 3 0 0.200246304494794 26890
0 3 6 5 2 7 2 1 0.23843469589483 26928
3 4 3 5 2 11 4 0 0.205555171819287 2695
3 3 9 3 4 9 3 0 0.225005448475713 26971
2 2 5 6 6 7 4 0 0.245184500393225 26973
3 6 5 5 3 9 2 0 0.208227978754439 26976
1 4 4 9 4 4 4 0 0.222613725956762 26993
3 1 7 12 4 5 3 0 0.234009741607588 27000
1 6 7 4 4 9 6 0 0.226341332783341 27010
0 6 7 6 7 6 2 0 0.229732071020408 27034
1 3 8 6 6 7 7 1 0.205003705085255 27036
3 1 5 8 6 8 5 0 0.241109894000692 27050
0 6 7 4 2 10 3 0 0.227138977669529 27086
2 1 6 5 8 5 3 0 0.216574294361635 27099
3 3 1 4 3 6 3 0 0.228108087889268 27128
2 2 8 6 7 4 4 0 0.22948461244232 27129
3 2 4 6 7 5 4 0 0.220346854507807 27197
4 2 2 9 4 9 2 1 0.209658873471199 2727
2 3 2 9 9 7 3 0 0.212366460904013 27283
3 1 4 9 4 5 5 0 0.212732112291269 27327
3 1 2 3 3 6 6 1 0.209808129197336 27362
0 4 6 3 7 4 6 1 0.208240645291517 27363
2 5 0 5 2 8 2 0 0.20169208861771 27382
3 2 4 6 5 8 5 0 0.230285385393654 27390
2 5 7 4 0 8 7 0 0.210951087644207 27422
0 3 1 7 3 3 6 0 0.244018326207879 27439
3 0 5 4 7 5 2 0 0.20468523609452 27448
1 6 9 8 2 7 4 0 0.232446091162274 27488
0 1 4 7 2 5 7 0 0.238956558785867 27499
3 3 7 4 5 6 3 0 0.203469163694535 27507
4 3 4 7 3 10 3 0 0.23170837269281 27508
0 3 3 5 4 5 4 0 0.231197341805091 27534
1 2 4 9 0 10 5 0 0.224620339396643 27562
2 2 0 6 5 7 3 0 0.217900414185715 27581
4 3 4 4 5 5 8 0 0.232809728907887 27596
2 2 3 4 5 6 4 0 0.210273928791867 27611
1 7 4 3 3 8 4 0 0.21094479932508 27627
3 1 2 6 5 4 2 1 0.202594361477532 27634
3 4 6 5 6 8 4 0 0.227021127901389 2766
0 4 2 6 6 8 3 0 0.206233133093338 27673
3 4 6 4 10 7 4 0 0.214366219731164 27683
0 4 3 0 6 9 4 0 0.238734841390396 27720
1 3 5 5 2 6 5 0 0.205757868831279 27747
1 3 3 9 3 7 6 0 0.204265909592505 27749
2 2 6 7 6 7 1 0 0.249710188034805 2775
3 0 1 7 5 6 6 0 0.214924109517597 27763
1 2 3 7 3 9 5 0 0.221226008425583 27797
4 1 8 4 3 5 4 0 0.234683636511909 27809
2 4 5 2 3 6 1 0 0.233309282176197 27810
4 3 0 3 5 7 5 1 0.231622215823154 27822
2 1 5 6 7 2 4 0 0.203646006173221 27834
0 4 5 4 5 4 4 0 0.205893080108217 27870
0 2 3 2 3 10 5 0 0.20378313222609 27872
1 5 7 9 3 10 4 0 0.224168713466497 27944
2 3 3 6 3 6 3 0 0.214791325049009 27948
1 5 7 3 8 8 3 0 0.218358258539229 27994
1 5 7 2 4 8 5 0 0.21061351687822 28013
2 2 1 7 5 8 5 0 0.207428075821372 28022
7 5 3 6 2 4 5 0 0.23611908525927 2806
0 4 5 6 4 8 3 0 0.209486487536924 28071
2 4 6 7 4 9 4 0 0.232312726145028 28085
1 6 3 5 5 6 6 0 0.232269562754664 28106
2 4 3 4 5 3 8 0 0.200610799153219 28118
2 2 6 6 1 4 4 0 0.203141359021538 28154
2 4 5 7 2 6 3 0 0.211470962874591 28158
1 1 2 7 6 10 4 0 0.211603260831907 28167
3 2 6 7 5 9 1 0 0.24888777176966 28173
2 4 4 8 4 6 3 0 0.239106829839875 28217
2 3 4 9 7 5 1 0 0.223184813396074 28228
3 0 8 3 0 6 2 0 0.23396936301142 28249
5 6 5 6 3 5 5 0 0.202593317869469 28250
1 3 7 8 8 7 4 0 0.221899937128183 28272
2 0 6 6 6 5 6 0 0.247609401555383 28280
3 2 6 7 5 6 6 0 0.248497288994258 28292
3 6 6 4 6 7 5 0 0.230118847021367 28328
4 1 7 7 4 5 7 0 0.21196765662462 28337
2 3 6 3 3 7 7 0 0.204687832584023 28349
3 3 3 3 4 7 6 1 0.233292194272508 28426
1 3 1 7 1 10 8 0 0.207084154197946 28469
2 3 3 4 3 6 5 0 0.242924490224686 28490
4 5 3 4 12 4 5 0 0.220157329167705 28508
3 5 4 4 5 6 2 0 0.201852028738358 28512
0 4 6 5 2 7 5 1 0.239937796379672 28522
3 3 7 4 6 8 2 0 0.201322701715981 28533
3 1 7 5 3 6 2 0 0.200307668372989 28535
1 6 4 10 3 7 2 0 0.213558299018769 28542
2 1 6 6 2 5 5 0 0.236610329899122 28604
0 7 5 3 6 9 4 0 0.223002226129756 28627
3 0 2 11 3 9 4 0 0.233886910157162 28654
1 2 3 6 5 7 0 0 0.224068715167232 28668
1 2 3 3 8 10 4 0 0.218215114783379 28717
2 6 5 8 5 7 4 0 0.242196653957944 28756
3 4 1 4 6 1 5 0 0.204216387757333 28772
4 1 2 6 5 7 6 0 0.217285750879091 28791
2 1 2 4 6 6 5 0 0.232647504989291 28805
4 2 3 7 5 8 3 0 0.223554687038995 28819
4 5 3 6 5 10 3 0 0.212006384163396 2884
3 3 5 2 5 6 4 0 0.229561710223788 28861
0 0 5 6 3 7 5 1 0.236140857558348 28865
4 4 6 3 3 8 4 0 0.227727867144858 28868
3 1 3 7 7 9 4 0 0.224447685835185 28879
3 3 3 7 2 6 4 0 0.217832903389353 28902
1 1 2 5 6 9 8 0 0.230428994738031 28904
0 2 3 3 6 8 5 0 0.248685699221096 28912
4 5 8 8 2 7 2 0 0.226170546864159 28929
2 3 2 7 6 5 6 1 0.224848762186593 28942
3 3 8 7 4 4 3 0 0.213235421077115 28961
1 2 3 7 6 5 1 1 0.227167908076081 28989
2 3 2 12 6 7 5 0 0.228399587693275 29023
2 6 8 6 3 3 5 0 0.228040017237072 2903
5 1 4 6 4 9 6 0 0.22574879056483 29031
1 5 6 7 3 9 4 0 0.211653319760808 29053
3 4 6 4 6 4 3 0 0.221130742345122 29089
4 3 6 10 6 6 2 0 0.241868790885201 29090
5 1 9 9 5 7 5 1 0.237364634816186 29111
0 6 5 3 7 10 6 0 0.222554785438115 29125
2 6 7 5 4 5 4 0 0.24975758586661 29164
2 2 5 10 4 5 5 0 0.225217435645754 29186
1 2 8 3 5 9 2 0 0.234455844853073 29253
1 1 3 9 1 13 5 0 0.226148054684745 29256
1 3 7 4 5 4 3 1 0.237083914363757 29365
0 0 3 7 7 11 5 0 0.248877452258603 29368
2 5 2 10 2 9 4 0 0.205092811142094 29377
0 3 9 8 2 8 3 0 0.243732227920555 29432
3 2 3 4 6 5 7 0 0.217562560387887 29447
1 4 6 5 6 7 6 0 0.216233782915515 29455
2 2 6 3 3 7 4 0 0.210320502129616 29463
1 3 8 2 3 11 3 0 0.240638511712314 29479
3 2 5 13 4 7 4 0 0.235106084641302 29496
1 5 4 8 5 5 5 0 0.241547126692603 29506
3 5 7 5 4 5 5 1 0.205977245408576 29530
5 1 4 3 4 5 6 0 0.241687177561107 29545
2 2 10 6 4 4 6 0 0.218993675598176 29554
2 5 3 7 6 8 3 0 0.239669155477895 29590
1 2 3 4 7 4 2 0 0.229478585082688 29606
2 4 2 9 3 7 4 0 0.201145101650036 29624
2 4 6 4 3 8 3 0 0.211245767935179 2964
3 4 5 6 3 7 3 0 0.217917130538262 29656
0 2 5 5 6 4 4 0 0.230962974886643 29670
1 2 8 6 8 7 2 0 0.207339572615456 29676
5 7 5 6 1 6 6 1 0.242832213567453 29678
0 5 5 4 4 8 3 0 0.21933601605997 29686
2 5 4 4 2 7 6 0 0.242315272119595 29692
2 0 4 6 4 6 2 0 0.231639897610876 29745
1 2 4 6 9 7 1 0 0.204430578253232 29751
2 4 8 2 5 3 9 0 0.208401644194964 29755
1 2 6 10 6 2 0 0 0.230826640219311 2976
1 1 3 8 6 10 2 0 0.218573326870683 29769
1 3 8 4 5 5 5 0 0.226825731777353 29795
3 7 3 5 2 4 7 0 0.235374085445073 29822
1 3 5 9 4 5 2 0 0.203092685132287 29901
3 2 6 4 7 5 5 0 0.219478945300216 29909
1 3 2 8 1 9 4 0 0.216457772842841 29914
1 5 5 4 4 6 3 0 0.20836107430514 29917
1 4 6 3 4 6 7 0 0.236323299285141 29949
0 1 5 5 5 7 2 0 0.200582001640578 29954
0 3 3 8 3 7 5 0 0.200056440022308 29965
2 4 7 4 5 9 3 0 0.226215898635564 29972
4 4 2 4 2 11 2 0 0.214546139232698 29991
2 5 3 6 6 9 3 0 0.235057265212527 30003
1 3 3 5 3 5 4 0 0.240035748388618 30026
1 1 5 6 0 6 4 0 0.205230853197281 30049
3 5 8 5 5 5 8 1 0.237941928263172 30061
2 1 4 6 4 7 9 0 0.241625772297266 30070
1 4 4 5 2 11 5 0 0.227985645004082 30075
3 4 2 3 8 6 5 0 0.20130298329459 30076
2 3 8 5 4 10 5 0 0.223123321682215 3009
0 2 5 9 5 5 4 0 0.227847129772999 30094
2 2 5 3 3 6 4 0 0.213559362859814 3010
2 8 4 9 9 6 7 0 0.226954097408452 30102
4 3 4 3 5 9 3 0 0.205129453074187 30131
2 5 4 8 3 5 3 0 0.226337338838493 30132
1 7 7 3 6 4 2 0 0.227403128688457 30138
1 4 6 2 6 5 7 0 0.229959056578809 30171
1 4 6 8 5 6 2 0 0.207723368389998 30180
1 5 6 8 4 4 5 0 0.241202371838153 30213
1 1 5 9 6 5 7 1 0.235672517344938 30278
3 2 2 4 5 8 4 0 0.219886064185994 30290
1 2 6 7 7 10 3 0 0.210620145709254 30295
2 8 5 6 7 8 3 0 0.200126424530754 30310
1 0 1 6 9 6 5 0 0.221403041738085 30334
0 8 2 3 5 10 3 0 0.227329662497505 30387
2 6 4 5 3 9 6 0 0.230477990285726 30406
3 3 4 2 8 7 5 1 0.208469184191199 30434
4 4 2 7 5 8 3 0 0.243800530562294 30504
0 5 4 6 11 4 2 0 0.243289967562305 30517
2 8 2 5 8 4 5 0 0.233127571595833 30551
6 2 7 4 4 6 5 0 0.24661632628704 30565
1 1 7 7 5 7 5 0 0.23446328829159 30598
2 5 5 5 6 9 5 0 0.244816426336183 30637
2 4 4 6 3 5 5 0 0.249876793313888 30642
3 3 3 2 5 9 8 0 0.203048105433118 30665
0 2 3 8 2 4 4 0 0.203783756459598 30670
4 4 4 9 4 4 4 0 0.203123324306216 30679
2 2 6 3 7 5 3 0 0.201438674415112 30694
1 2 4 9 5 7 7 0 0.237022234115284 30733
2 3 11 6 1 8 6 0 0.239532606524881 30855
3 3 5 2 2 2 6 0 0.210365253809141 30866
3 1 4 4 5 9 6 0 0.232533023552969 30943
1 0 5 4 4 4 8 1 0.246222223187215 30948
1 2 6 4 4 8 6 0 0.206039854304981 30957
2 3 5 8 6 9 5 0 0.243219944887096 30970
2 7 8 4 8 4 2 0 0.217275391591829 31009
3 1 5 7 5 9 2 0 0.241362272872357 31018
3 4 5 6 8 7 5 0 0.222980196090066 3102
2 3 3 4 2 4 5 0 0.222211176736164 31032
1 3 2 6 3 10 4 0 0.225120350206271 31033
0 5 5 3 3 8 5 0 0.218549669225467 31035
2 2 5 5 6 5 5 0 0.201811293535866 3104
1 8 3 7 7 7 4 0 0.206465149307041 31141
0 4 9 3 6 4 10 0 0.216474899603054 31211
4 4 7 7 5 5 4 1 0.238419379066909 31224
2 0 7 7 2 5 7 0 0.226258447678993 31225
2 2 6 3 3 6 2 0 0.225770959706279 31278
0 2 4 10 7 9 7 0 0.249699460415286 3128
2 4 7 8 8 15 3 0 0.217929134904989 31301
5 2 5 2 4 6 4 0 0.225822692684596 31305
1 5 4 9 11 6 7 0 0.225227231628378 31329
1 6 4 3 3 4 7 0 0.223425838575349 31362
4 3 8 3 5 5 4 0 0.242332804689067 31363
5 3 3 12 2 6 5 1 0.242290149422479 31425
3 4 4 8 6 8 4 0 0.247809953641263 3144
1 2 7 11 3 3 5 0 0.214854516103514 31495
1 5 4 6 3 5 6 0 0.218276781466557 31496
3 2 3 8 2 6 3 0 0.221626487444155 315
1 6 5 4 3 5 7 0 0.248297607386485 31508
2 2 4 7 4 7 7 0 0.213192576816073 31534
1 5 6 4 7 1 5 0 0.221738411707338 3154
1 2 4 3 4 5 4 0 0.212309232601547 31561
1 3 6 8 3 8 6 0 0.219105350167956 31574
0 3 2 4 6 6 4 1 0.24199189869978 31576
2 1 3 6 4 10 3 0 0.219633126838016 31589
2 2 4 8 3 11 2 0 0.204215673854924 31597
1 3 7 2 11 8 5 0 0.223676631227136 31608
4 0 6 7 5 12 4 0 0.232252936300938 3161
2 5 6 4 5 5 3 0 0.206379175913753 31625
2 1 5 9 2 5 3 0 0.236976198331104 31628
0 4 3 2 2 10 6 0 0.222875863793888 31664
0 6 4 6 5 8 3 0 0.241157040989492 31674
1 5 3 8 3 6 3 0 0.220854113783571 31681
3 4 3 3 4 5 7 0 0.225010116776684 3169
2 2 6 6 5 6 3 0 0.218320617143763 3170
3 4 5 8 4 6 4 0 0.247595412746887 31702
5 4 3 4 4 8 5 1 0.215145162903355 31718
5 1 8 1 2 6 3 1 0.208312064962229 3172
2 4 1 4 6 8 4 0 0.231656598558766 31720
2 4 5 9 5 5 4 0 0.233221121551469 31742
0 4 5 6 2 10 7 0 0.225933074182831 31752
2 6 3 7 5 5 5 0 0.242220617627027 31760
2 4 5 6 4 6 3 0 0.24772464724665 31764
2 5 5 4 2 8 5 0 0.200580758231808 31774
2 4 9 5 5 4 9 0 0.226650309975958 31790
1 0 11 8 2 7 2 0 0.205176181378192 31808
2 8 4 6 8 4 2 0 0.229747991618933 31814
0 5 3 3 5 7 4 0 0.244790195653331 31824
0 0 12 6 4 4 1 0 0.210004053908051 31843
3 4 6 3 5 12 3 0 0.219631773527362 31854
0 3 11 8 3 6 4 0 0.23288910680858 31860
2 2 1 5 2 6 6 0 0.237596944638062 31866
2 1 3 4 2 6 5 0 0.247225294698728 31877
1 5 4 5 2 9 1 0 0.238868808108964 31917
2 0 5 5 3 4 8 0 0.217062414615066 31932
1 1 9 8 7 8 5 0 0.201305526902434 31941
3 1 3 7 5 9 5 0 0.242482944688527 31952
4 3 3 9 3 8 3 0 0.226153812807752 3196
1 0 5 7 6 6 3 0 0.216883340760251 31985
2 4 5 7 6 8 1 0 0.220055206865072 31996
2 2 5 6 5 6 6 0 0.228078588430071 32009
3 2 7 6 2 9 6 0 0.202088521959377 32015
1 4 5 9 3 6 6 0 0.240881067470764 32060
3 6 9 4 5 6 5 0 0.228239934513113 32065
4 1 3 4 8 6 3 0 0.211239441909129 32066
2 1 4 6 7 5 6 0 0.201116990679293 32072
3 1 5 3 5 4 5 0 0.20208577211306 3208
3 1 7 5 4 7 7 0 0.235406692966353 32084
4 3 6 8 5 4 4 0 0.205200706742471 32090
2 3 5 11 8 6 3 0 0.24509929769265 32103
3 1 6 4 3 7 4 0 0.236355565144913 32126
3 5 6 7 5 4 6 0 0.234402012932696 32154
3 0 4 6 5 7 1 0 0.212716359304613 32179
2 3 5 3 4 5 6 0 0.219118618636276 32187
1 3 3 5 8 6 4 0 0.219136776358937 32196
2 3 4 4 7 6 4 0 0.217007582081715 32227
1 6 4 3 8 4 3 0 0.202366628218442 32250
1 4 6 9 3 8 3 0 0.216791451518657 32256
4 4 5 5 5 11 6 0 0.235151936949114 32271
1 5 10 5 9 4 4 0 0.240959666631534 32288
2 0 5 7 2 8 2 0 0.216141720084124 32308
0 5 4 7 5 9 6 0 0.242312760700588 32319
1 3 6 4 2 6 0 0 0.235670192851103 32380
2 3 6 6 6 6 4 0 0.239085283552413 32402
1 4 4 6 4 5 6 0 0.214355469349539 32452
2 4 11 3 1 10 3 0 0.240586099779466 32463
3 6 6 4 5 12 4 2 0.247655157296686 32516
3 6 5 7 4 8 3 1 0.245640958557487 32542
2 3 3 7 5 8 10 1 0.211064122422249 32552
0 5 10 3 3 7 6 0 0.231837271968834 32589
3 3 2 5 5 6 4 0 0.200680155059672 32594
1 2 5 3 3 4 1 0 0.200638868048554 32606
2 4 3 7 7 5 3 1 0.202190808884916 32608
2 1 7 1 6 13 5 0 0.243059065082343 32614
5 5 5 8 3 3 6 0 0.248238593293354 32623
2 2 1 4 6 8 3 0 0.211946321403957 32624
2 5 2 2 9 8 3 0 0.210594379005488 32636
5 2 9 2 1 5 4 0 0.222903803244117 32641
3 2 5 4 5 9 2 0 0.211040608707117 32645
1 0 1 4 5 3 9 1 0.223691935639363 32652
1 3 6 6 5 9 4 2 0.211123005460831 32727
1 1 3 5 7 5 2 0 0.22780405053345 32734
2 3 2 4 1 11 3 0 0.209078365738969 32742
3 4 5 4 1 10 1 0 0.227229490148602 32744
0 9 3 6 3 7 4 0 0.210810759261949 32815
3 4 5 9 3 6 8 0 0.24736241431383 32817
0 4 1 8 2 4 8 0 0.246743958242587 32820
3 3 6 5 6 9 4 0 0.212844203936402 32833
3 4 2 4 6 5 7 0 0.226696937115048 32918
2 1 2 7 4 8 1 0 0.221664511426934 32922
2 3 3 4 5 1 6 0 0.231311543198535 32960
3 3 9 2 5 3 6 2 0.222850630505127 32961
0 2 7 4 4 3 3 0 0.21662320184987 3297
2 2 8 10 5 4 7 0 0.231300276416005 32980
2 2 1 5 4 6 3 0 0.249125973758055 33018
0 6 4 11 4 7 1 0 0.201137856862624 33023
2 2 3 6 8 7 3 0 0.246923105441965 33054
1 2 5 5 4 9 4 0 0.205441358531243 33066
2 2 6 5 5 5 2 0 0.21580264334043 33089
0 7 4 8 2 9 4 0 0.246385192507296 33113
2 2 6 5 5 9 6 0 0.244738665694604 33128
4 5 7 6 5 6 5 0 0.233747475015116 33184
3 1 8 1 7 4 4 0 0.242747637169668 33196
2 3 4 9 4 9 4 0 0.240154063515365 33234
4 3 6 1 4 8 3 0 0.215382779974607 33247
2 5 7 2 3 8 6 0 0.213729802519083 33263
0 5 2 10 2 7 5 1 0.223994178007706 33271
0 2 5 4 4 9 5 1 0.227987862125156 33283
3 3 2 9 4 8 3 0 0.210509721215931 3329
1 5 6 5 5 9 5 0 0.229425142647233 33304
1 4 5 3 4 6 6 0 0.215111216326477 33333
2 3 2 7 7 9 2 0 0.217834987156675 33338
